Nuclide ; Ra-223 
Element ; Radium
Z ; 88
Daughter(s) ; (alpha) ; Rn-219 ; 100
Qalpha ; 5978.99
Possible parent(s) ; (B-) ; Fr-223 ; 99.98 ; (alpha) ; Th-227 ; 100
Half-life (d) ; 11.43 ; 0.03
Half-life (s) ; 987.6E3 ; 2.6E3
Decay constant (1/s) ; 701.9E-9 ; 1.8E-9
Specific activity (Bq/g) ; 1.8954E15 ; 0.0050E15
Reference ; KRI - 2010
Emissions (113 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
175.65 ; 0.15 ; 0.017 ; 0.004 ; g ; Rn-219 ; 11 ; 5
177.3 ; 0.1 ; 0.047 ; 0.004 ; g ; Rn-219 ; 12 ; 5
179.54 ; 0.06 ; 0.154 ; 0.014 ; g ; Rn-219 ; 6 ; 4
199.3 ; 0.3 ; 0.0030 ; 0.0014 ; g ; Rn-219 ; 20 ; 12
221.32 ; 0.24 ; 0.036 ; 0.006 ; g ; Rn-219 ; 18 ; 9
247.2 ; 0.5 ; 0.0097 ; 0.0028 ; g ; Rn-219 ; 19 ; 8
249.49 ; 0.03 ; 0.038 ; 0.010 ; g ; Rn-219 ; 8 ; 3
251.6 ; 0.3 ; 0.055 ; 0.010 ; g ; Rn-219 ; 17 ; 7
255.2 ; 0.2 ; 0.048 ; 0.007 ; g ; Rn-219 ; 5 ; 2
255.7 ; 0.3 ; 0.0055 ; 0.0028 ; g ; Rn-219 ; 17 ; 6
260.4 ; 0.3 ; 0.0067 ; 0.0028 ; g ; Rn-219 ; 18 ; 6
269.463 ; 0.010 ; 14.23 ; 0.32 ; g ; Rn-219 ; 5 ; 0
270.3 ; 0.4 ; 0.0007 ; 0.0004 ; g ; Rn-219 ; 10 ; 3
286.0 ; 0.4 ; 0.0011 ; 0.0006 ; g ; Rn-219 ; 23 ; 12
288.18 ; 0.03 ; 0.161 ; 0.005 ; g ; Rn-219 ; 12 ; 4
323.871 ; 0.010 ; 4.06 ; 0.08 ; g ; Rn-219 ; 6 ; 2
328.38 ; 0.03 ; 0.203 ; 0.010 ; g ; Rn-219 ; 7 ; 2
334.01 ; 0.06 ; 0.100 ; 0.006 ; g ; Rn-219 ; 6 ; 1
338.282 ; 0.010 ; 2.85 ; 0.06 ; g ; Rn-219 ; 6 ; 0
342.78 ; 0.02 ; 0.226 ; 0.013 ; g ; Rn-219 ; 7 ; 0
355.5 ; 0.2 ; 0.0043 ; 0.0014 ; g ; Rn-219 ; 23 ; 9
355.7 ; 0.2 ; 0.0028 ; 0.0014 ; g ; Rn-219 ; 14 ; 4
361.89 ; 0.02 ; 0.028 ; 0.007 ; g ; Rn-219 ; 8 ; 2
362.9 ; 0.2 ; 0.016 ; 0.007 ; g ; Rn-219 ; 9 ; 2
368.56 ; 0.12 ; 0.009 ; 0.004 ; g ; Rn-219 ; 22 ; 7
371.676 ; 0.015 ; 0.499 ; 0.011 ; g ; Rn-219 ; 8 ; 1
372.86 ; 0.06 ; 0.051 ;  ; g ; Rn-219 ; 9 ; 1
376.26 ; 0.02 ; 0.013 ; 0.004 ; g ; Rn-219 ; 8 ; 0
383.35 ; 0.02 ; 0.007 ; 0.004 ; g ; Rn-219 ; 16 ; 4
387.7 ; 0.2 ; 0.016 ; 0.006 ; g ; Rn-219 ; 14 ; 3
390.1 ; 0.2 ; 0.0046 ; 0.0021 ; g ; Rn-219 ; 23 ; 7
430.6 ; 0.3 ; 0.020 ; 0.006 ; g ; Rn-219 ; 11 ; 2
432.45 ; 0.03 ; 0.0356 ; 0.0029 ; g ; Rn-219 ; 12 ; 2
445.033 ; 0.012 ; 1.28 ; 0.04 ; g ; Rn-219 ; 11 ; 0
487.5 ; 0.2 ; 0.011 ; 0.002 ; g ; Rn-219 ; 20 ; 4
490.8 ; 0.3 ; 0.0017 ; 0.0007 ; g ; Rn-219 ; -1 ; 1
500.0 ; 0.4 ; 0.0014 ; 0.0006 ; g ; Rn-219 ; 14 ; 2
510.0 ; 0.4 ; 0.0004 ; 0.0003 ; g ; Rn-219 ; 14 ; 1
523.2 ; 0.4 ; 0.0014 ; 0.0006 ; g ; Rn-219 ; -1 ; 2
527.611 ; 0.013 ; 0.073 ; 0.004 ; g ; Rn-219 ; 16 ; 2
532.9 ; 0.4 ; 0.0014 ; 0.0006 ; g ; Rn-219 ; -1 ; 3
537.6 ; 0.1 ; 0.0021 ; 0.0007 ; g ; Rn-219 ; 16 ; 1
541.99 ; 0.02 ; 0.0014 ; 0.0006 ; g ; Rn-219 ; 16 ; 0
545.8 ; 0.5 ; 0.0011 ; 0.0006 ; g ; Rn-219 ; 21 ; 3
574.1 ; 0.7 ; 0.0011 ; 0.0006 ; g ; Rn-219 ; 23 ; 4
579.6 ; 0.3 ; 0.0014 ; 0.0006 ; g ; Rn-219 ; 17 ; 2
584.3 ; 0.3 ; 0.0014 ; 0.0006 ; g ; Rn-219 ; 18 ; 2
594.0 ; 0.3 ; 0.0014 ; 0.0006 ; g ; Rn-219 ; 17 ; 0
598.721 ; 0.024 ; 0.092 ; 0.004 ; g ; Rn-219 ; 18 ; 0
609.31 ; 0.04 ; 0.057 ; 0.003 ; g ; Rn-219 ; 19 ; 2
619.1 ; 0.4 ; 0.0036 ; 0.0011 ; g ; Rn-219 ; 19 ; 1
623.68 ; 0.04 ; 0.009 ; 0.004 ; g ; Rn-219 ; 19 ; 0
631.7 ; 0.7 ; 0.0004 ; 0.0003 ; g ; Rn-219 ; 20 ; 2
641.7 ; 0.4 ; 0.0017 ; 0.0007 ; g ; Rn-219 ; 20 ; 1
646.1 ; 0.5 ; 0.0004 ; 0.0004 ; g ; Rn-219 ; 20 ; 0
696.9 ; 0.7 ; 0.0007 ; 0.0003 ; g ; Rn-219 ; 22 ; 2
711.3 ; 0.2 ; 0.0037 ; 0.0010 ; g ; Rn-219 ; 22 ; 0
718.4 ; 0.4 ; 0.0014 ; 0.0006 ; g ; Rn-219 ; 23 ; 2
728.4 ; 0.8 ; 0.00028 ; 0.00014 ; g ; Rn-219 ; 23 ; 1
732.8 ; 0.6 ; 0.0006 ; 0.0003 ; g ; Rn-219 ; 23 ; 0
737.2 ; 0.8 ; 0.00028 ; 0.00014 ; g ; Rn-219 ; -1 ; 25
5014.3 ;  ; 0.00044 ;  ; a ; Ra-223 ; 0 ; 30
5026.1 ;  ; 0.00063 ;  ; a ; Ra-223 ; 0 ; 29
5035.9 ;  ; 0.0004 ;  ; a ; Ra-223 ; 0 ; 28
5056.5 ;  ; 0.0002 ;  ; a ; Ra-223 ; 0 ; 27
5086 ;  ; 0.0003 ;  ; a ; Ra-223 ; 0 ; 26
5112.5 ;  ; 0.0006 ;  ; a ; Ra-223 ; 0 ; 25
5137.1 ;  ; 0.0017 ;  ; a ; Ra-223 ; 0 ; 24
5151.98 ; 0.23 ; 0.021 ;  ; a ; Ra-223 ; 0 ; 23
5173.10 ; 0.23 ; 0.026 ;  ; a ; Ra-223 ; 0 ; 22
5211.1 ; 0.5 ; 0.0053 ;  ; a ; Ra-223 ; 0 ; 21
5237.12 ; 0.23 ; 0.041 ;  ; a ; Ra-223 ; 0 ; 20
5259.14 ; 0.21 ; 0.042 ;  ; a ; Ra-223 ; 0 ; 19
5283.65 ; 0.21 ; 0.093 ;  ; a ; Ra-223 ; 0 ; 18
5288.19 ; 0.23 ; 0.16 ; 0.04 ; a ; Ra-223 ; 0 ; 17
5339.37 ; 0.21 ; 0.13 ;  ; a ; Ra-223 ; 0 ; 16
5366.37 ; 0.23 ; 0.13 ;  ; a ; Ra-223 ; 0 ; 14
5432.83 ; 0.21 ; 0.50 ; 0.08 ; a ; Ra-223 ; 0 ; 12
5434.60 ; 0.21 ; 1.60 ; 0.24 ; a ; Ra-223 ; 0 ; 11
5481.7 ; 0.5 ; 0.008 ;  ; a ; Ra-223 ; 0 ; 10
5502.12 ; 0.21 ; 0.74 ; 0.25 ; a ; Ra-223 ; 0 ; 8
5539.43 ; 0.21 ; 10.6 ; 1.0 ; a ; Ra-223 ; 0 ; 6
5606.99 ; 0.21 ; 25.8 ; 1.1 ; a ; Ra-223 ; 0 ; 5
5715.84 ; 0.21 ; 49.6 ; 1.2 ; a ; Ra-223 ; 0 ; 4
5747.14 ; 0.21 ; 10.0 ; 0.3 ; a ; Ra-223 ; 0 ; 3
5857.52 ; 0.21 ; 0.32 ; 0.04 ; a ; Ra-223 ; 0 ; 2
5871.63 ; 0.21 ; 1.0 ; 0.2 ; a ; Ra-223 ; 0 ; 0
==========================================================================================================
