Nuclide ; Eu-152 
Element ; Europium
Z ; 63
Daughter(s) ; (B+, EC) ; Sm-152 ; 72.1 ; (B-) ; Gd-152 ; 27.9
Q+ ; 1874.3 ; Q- ; 1818.8
Half-life (a) ; 13.522 ; 0.016
Half-life (s) ; 426.7E6 ; 0.5E6
Decay constant (1/s) ; 1.6244E-9 ; 0.0019E-9
Specific activity (Bq/g) ; 6.436E12 ; 0.008E12
Reference ; USP, LBNL - 2004
Emissions (139 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
520.227 ; 0.005 ; 0.0536 ; 0.0013 ; g ; Gd-152 ; 14 ; 7
523.13 ; 0.05 ; 0.0113 ; 0.0021 ; g ; Sm-152 ; 18 ; 10
526.881 ; 0.020 ; 0.0129 ; 0.0006 ; g ; Gd-152 ; 8 ; 3
534.245 ; 0.007 ; 0.0368 ; 0.0019 ; g ; Gd-152 ; 14 ; 6
535.4 ; 0.4 ; 0.0060 ; 0.0016 ; g ; Sm-152 ; -1 ; 5
538.29 ; 0.06 ; 0.0042 ; 0.0006 ; g ; Sm-152 ; 14 ; 8
556.56 ; 0.03 ; 0.0177 ; 0.0011 ; g ; Sm-152 ; 14 ; 7
557.91 ; 0.17 ; 0.0044 ; 0.0007 ; g ; Gd-152 ; 13 ; 5
561.2 ; 0.5 ; 0.00108 ; 0.00021 ; g ; Sm-152 ; 12 ; 5
562.93 ; 0.02 ; 0.038 ; 0.013 ; g ; Sm-152 ; 3 ; 1
563.990 ; 0.007 ; 0.457 ; 0.013 ; g ; Sm-152 ; 16 ; 9
566.442 ; 0.005 ; 0.131 ; 0.004 ; g ; Sm-152 ; 13 ; 6
571.83 ; 0.08 ; 0.0048 ; 0.0008 ; g ; Sm-152 ; 15 ; 8
586.265 ; 0.003 ; 0.462 ; 0.004 ; g ; Gd-152 ; 4 ; 1
595.61 ; 0.01 ; 0.0031 ; 0.0017 ; g ; Sm-152 ; -1 ; 6
616.05 ; 0.03 ; 0.0092 ; 0.0006 ; g ; Sm-152 ; 14 ; 6
644.37 ; 0.05 ; 0.0063 ; 0.0006 ; g ; Sm-152 ; 17 ; 9
656.489 ; 0.005 ; 0.1437 ; 0.0018 ; g ; Sm-152 ; 7 ; 2
664.78 ; 0.05 ; 0.010 ; 0.003 ; g ; Sm-152 ; 12 ; 4
671.155 ; 0.017 ; 0.0194 ; 0.0013 ; g ; Sm-152 ; 18 ; 9
674.675 ; 0.003 ; 0.170 ; 0.004 ; g ; Sm-152 ; 8 ; 2
674.677 ; 0.003 ; 0.0171 ; 0.0018 ; g ; Gd-152 ; 13 ; 4
678.623 ; 0.005 ; 0.470 ; 0.004 ; g ; Gd-152 ; 11 ; 3
683.32 ; 0.11 ; 0.0031 ; 0.0008 ; g ; Sm-152 ; -1 ; 7
686.61 ; 0.05 ; 0.0200 ; 0.0017 ; g ; Sm-152 ; 16 ; 6
688.670 ; 0.005 ; 0.841 ; 0.006 ; g ; Sm-152 ; 5 ; 1
696.87 ; 0.19 ; 0.0029 ; 0.0010 ; g ; Sm-152 ; -1 ; 8
703.25 ; 0.06 ; 0.0053 ; 0.0013 ; g ; Gd-152 ;  ; 
712.843 ; 0.006 ; 0.0961 ; 0.0019 ; g ; Gd-152 ; 14 ; 4
719.349 ; 0.004 ; 0.327 ; 0.015 ; g ; Sm-152 ;  ; 
727.99 ; 0.14 ; 0.0106 ; 0.0013 ; g ; Sm-152 ; 19 ; 8
735.4 ; 0.1 ; 0.0058 ; 0.0010 ; g ; Sm-152 ; -1 ; 9
756.12 ; 0.09 ; 0.0054 ; 0.0008 ; g ; Sm-152 ; -1 ; 10
764.900 ; 0.009 ; 0.190 ; 0.004 ; g ; Gd-152 ; 6 ; 1
768.944 ; 0.009 ; 0.088 ; 0.003 ; g ; Sm-152 ; 14 ; 5
778.9045 ; 0.0024 ; 12.97 ; 0.06 ; g ; Gd-152 ; 7 ; 1
794.81 ; 0.03 ; 0.0263 ; 0.0010 ; g ; Gd-152 ; 12 ; 3
805.70 ; 0.07 ; 0.0125 ; 0.0008 ; g ; Sm-152 ; 19 ; 6
810.451 ; 0.005 ; 0.317 ; 0.003 ; g ; Sm-152 ; 5 ; 0
839.36 ; 0.04 ; 0.0160 ; 0.0008 ; g ; Sm-152 ; 16 ; 5
841.574 ; 0.005 ; 0.163 ; 0.002 ; g ; Sm-152 ; 6 ; 1
867.380 ; 0.003 ; 4.243 ; 0.023 ; g ; Sm-152 ; 10 ; 2
896.58 ; 0.09 ; 0.0669 ; 0.0021 ; g ; Sm-152 ; -1 ; 11
901.181 ; 0.011 ; 0.084 ; 0.003 ; g ; Sm-152 ; 7 ; 1
906.01 ; 0.06 ; 0.016 ; 0.001 ; g ; Sm-152 ; 15 ; 4
919.337 ; 0.004 ; 0.429 ; 0.005 ; g ; Sm-152 ; 8 ; 1
926.317 ; 0.015 ; 0.273 ; 0.004 ; g ; Sm-152 ; 11 ; 2
930.58 ; 0.15 ; 0.0729 ; 0.0019 ; g ; Gd-152 ; 4 ; 0
937.050 ; 0.015 ; 0.0027 ; 0.0006 ; g ; Gd-152 ; 15 ; 3
958.63 ; 0.05 ; 0.0210 ; 0.0019 ; g ; Sm-152 ; 19 ; 5
963.390 ; 0.012 ; 0.1341 ; 0.0020 ; g ; Sm-152 ; 6 ; 0
964.079 ; 0.018 ; 14.50 ; 0.06 ; g ; Sm-152 ; 9 ; 1
974.09 ; 0.04 ; 0.0138 ; 0.0008 ; g ; Gd-152 ; 10 ; 1
990.19 ; 0.03 ; 0.0315 ; 0.0013 ; g ; Gd-152 ; 13 ; 2
1001.1 ; 0.3 ; 0.0046 ; 0.0010 ; g ; Sm-152 ; -1 ; 12
1005.272 ; 0.017 ; 0.665 ; 0.023 ; g ; Sm-152 ; 12 ; 2
1084 ; 1 ; 0.244 ; 0.008 ; g ; Sm-152 ; -1 ; 15
1085.837 ; 0.010 ; 10.13 ; 0.06 ; g ; Sm-152 ; 9 ; 0
1089.737 ; 0.005 ; 1.73 ; 0.01 ; g ; Gd-152 ; 11 ; 1
1109.174 ; 0.012 ; 0.186 ; 0.004 ; g ; Gd-152 ; 6 ; 0
1112.076 ; 0.003 ; 13.41 ; 0.06 ; g ; Sm-152 ; 10 ; 1
1139 ; 1 ; 0.0013 ; 0.0003 ; g ; Sm-152 ; -1 ; 13
1170.93 ; 0.11 ; 0.0365 ; 0.0013 ; g ; Sm-152 ; 11 ; 1
1206.11 ; 0.15 ; 0.0135 ; 0.0008 ; g ; Gd-152 ; 12 ; 1
1212.948 ; 0.011 ; 1.416 ; 0.009 ; g ; Sm-152 ; 14 ; 2
1249.938 ; 0.013 ; 0.186 ; 0.003 ; g ; Sm-152 ; 12 ; 1
1261.343 ; 0.023 ; 0.0336 ; 0.0011 ; g ; Gd-152 ; 13 ; 1
1292.778 ; 0.019 ; 0.104 ; 0.003 ; g ; Sm-152 ; 11 ; 0
1299.142 ; 0.008 ; 1.633 ; 0.009 ; g ; Gd-152 ; 14 ; 1
1314.7 ; 0.2 ; 0.0048 ; 0.0006 ; g ; Gd-152 ; 9 ; 0
1348.10 ; 0.07 ; 0.0175 ; 0.0008 ; g ; Gd-152 ; 15 ; 1
1363.77 ; 0.05 ; 0.0256 ; 0.0008 ; g ; Sm-152 ; 17 ; 2
1390.36 ; 0.16 ; 0.0048 ; 0.0006 ; g ; Sm-152 ; 18 ; 2
1408.013 ; 0.003 ; 20.85 ; 0.08 ; g ; Sm-152 ; 13 ; 1
1457.643 ; 0.011 ; 0.498 ; 0.004 ; g ; Sm-152 ; 14 ; 1
1528.103 ; 0.018 ; 0.281 ; 0.005 ; g ; Sm-152 ; 16 ; 1
1605.61 ; 0.07 ; 0.0081 ; 0.0004 ; g ; Gd-152 ; 13 ; 0
1608.36 ; 0.08 ; 0.0053 ; 0.0003 ; g ; Sm-152 ; 17 ; 1
1635.2 ; 0.5 ; 0.00015 ; 0.00005 ; g ; Sm-152 ; 18 ; 1
1643.6 ; 0.1 ; 0.0015 ; 0.0004 ; g ; Gd-152 ; 14 ; 0
1647.41 ; 0.14 ; 0.0064 ; 0.0004 ; g ; Sm-152 ; 19 ; 1
1674.30 ; 0.06 ; 0.0060 ; 0.0008 ; g ; Sm-152 ; -1 ; 14
1769.09 ; 0.05 ; 0.0092 ; 0.0003 ; g ; Sm-152 ; 19 ; 0
==========================================================================================================
