Nuclide ; Fr-223 
Element ; Francium
Z ; 87
Daughter(s) ; (B-) ; Ra-223 ; 99.98 ; (alpha) ; At-219 ; 0.02
Q- ; 1149.2 ; Qalpha ; 5562
Possible parent(s) ; (alpha) ; Ac-227 ; 1.38
Half-life (min) ; 22.00 ; 0.07
Half-life (s) ; 1.3200E3 ; 0.0042E3
Decay constant (1/s) ; 525.1E-6 ; 1.7E-6
Specific activity (Bq/g) ; 1.4181E18 ; 0.0045E18
Reference ; CNDC - 2010
Emissions (140 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
837.5 ; 0.1 ; 0.0097 ; 0.0021 ; g ; Ra-223 ; 24 ; 1
842.2 ; 0.1 ; 0.0049 ; 0.0011 ; g ; Ra-223 ; 22 ; 0
846.85 ; 0.10 ; 0.054 ; 0.013 ; g ; Ra-223 ;  ; 
863.6 ; 0.1 ; 0.0038 ; 0.0009 ; g ; Ra-223 ; 28 ; 4
867.4 ; 0.1 ; 0.0016 ; 0.0004 ; g ; Ra-223 ; 24 ; 0
876.5 ; 0.1 ; 0.038 ; 0.009 ; g ; Ra-223 ; 26 ; 2
878.1 ; 0.2 ; 0.0032 ; 0.0008 ; g ; Ra-223 ; 29 ; 4
893.1 ; 0.2 ; 0.0024 ; 0.0007 ; g ; Ra-223 ; 28 ; 2
896.7 ; 0.2 ; 0.013 ; 0.003 ; g ; Ra-223 ; 26 ; 1
907.6 ; 0.2 ; 0.014 ; 0.003 ; g ; Ra-223 ; 29 ; 2
911.3 ; 0.3 ; 0.0008 ; 0.0003 ; g ; Ra-223 ; 27 ; 1
913.6 ; 0.3 ; 0.00041 ; 0.00014 ; g ; Ra-223 ; 28 ; 1
926.5 ; 0.3 ; 0.0016 ; 0.0004 ; g ; Ra-223 ; 26 ; 0
941.2 ; 0.3 ; 0.0030 ; 0.0008 ; g ; Ra-223 ; 27 ; 0
949.3 ; 0.4 ; 0.00032 ; 0.00008 ; g ; Ra-223 ; 32 ; 4
958.0 ; 0.7 ; 0.00035 ; 0.00008 ; g ; Ra-223 ; 29 ; 0
969.2 ; 0.4 ; 0.00032 ; 0.00008 ; g ; Ra-223 ; 30 ; 2
975.2 ; 0.5 ; 0.00016 ; 0.00005 ; g ; Ra-223 ; 31 ; 2
978.7 ; 0.4 ; 0.00067 ; 0.00012 ; g ; Ra-223 ; 32 ; 2
989.4 ; 0.5 ; 0.00014 ; 0.00003 ; g ; Ra-223 ; 30 ; 1
994.3 ; 0.3 ; 0.00011 ; 0.00003 ; g ; Ra-223 ; 31 ; 1
999.3 ; 0.5 ; 0.00019 ; 0.00004 ; g ; Ra-223 ; 32 ; 1
1025.1 ; 0.5 ; 0.00014 ; 0.00003 ; g ; Ra-223 ; 31 ; 0
5172 ; 5 ; 0.0009 ; 0.0005 ; a ; Fr-223 ; 0 ; 4
5291 ; 4 ; 0.0060 ; 0.0026 ; a ; Fr-223 ; 0 ; 3
5314 ; 4 ; 0.0053 ; 0.0023 ; a ; Fr-223 ; 0 ; 2
5403 ; 3 ; 0.0044 ; 0.0020 ; a ; Fr-223 ; 0 ; 1
5462 ; 3 ; 0.0033 ; 0.0015 ; a ; Fr-223 ; 0 ; 0
==========================================================================================================
