Nuclide ; Pa-234 
Element ; Protactinium
Z ; 91
Daughter(s) ; (B-) ; U-234 ; 100
Q- ; 2195
Possible parent(s) ; (I.T.) ; Pa-234m ; 0.15 ; (B-) ; Th-234 ; 100
Half-life (h) ; 6.70 ; 0.05
Half-life (s) ; 24.12E3 ; 0.18E3
Decay constant (1/s) ; 28.74E-6 ; 0.21E-6
Specific activity (Bq/g) ; 74.0E15 ; 0.6E15
Reference ; CNDC - 2010
Emissions (345 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
596.9 ; 0.1 ; 0.20 ; 0.03 ; g ; U-234 ; 59 ; 26
602.6 ; 0.1 ; 0.54 ; 0.06 ; g ; U-234 ; 49 ; 18
604.6 ; 0.3 ; 0.052 ; 0.022 ; g ; U-234 ; 43 ; 10
612.0 ; 0.1 ; 0.38 ; 0.05 ; g ; U-234 ; 53 ; 21
617.0 ; 0.2 ; 0.052 ; 0.022 ; g ; U-234 ; 41 ; 9
619.0 ; 0.2 ; 0.036 ; 0.011 ; g ; U-234 ; 44 ; 11
624.2 ; 0.1 ; 0.35 ; 0.05 ; g ; U-234 ; 49 ; 16
628.1 ; 0.1 ; 0.24 ; 0.05 ; g ; U-234 ; 20 ; 4
629.4 ; 0.1 ; 0.35 ; 0.06 ; g ; U-234 ; 48 ; 15
632.6 ; 0.2 ; 0.036 ; 0.011 ; g ; U-234 ; 51 ; 18
634.3 ; 0.2 ; 0.135 ; 0.024 ; g ; U-234 ; 54 ; 22
643.2 ; 0.2 ; 0.027 ; 0.009 ; g ; U-234 ; -1 ; 4
646.5 ; 0.1 ; 0.114 ; 0.015 ; g ; U-234 ; 37 ; 7
653.7 ; 0.1 ; 0.47 ; 0.08 ; g ; U-234 ; 50 ; 16
655.2 ; 0.2 ; 0.135 ; 0.024 ; g ; U-234 ; 56 ; 22
657.4 ; 0.1 ; 0.40 ; 0.05 ; g ; U-234 ; 46 ; 11
659.8 ; 0.1 ; 0.27 ; 0.04 ; g ; U-234 ; -1 ; 5
663.9 ; 0.1 ; 0.54 ; 0.09 ; g ; U-234 ; 48 ; 13
666.5 ; 0.1 ; 1.18 ; 0.13 ; g ; U-234 ; 11 ; 3
669.7 ; 0.1 ; 1.00 ; 0.10 ; g ; U-234 ;  ; 
675.1 ; 0.1 ; 0.101 ; 0.014 ; g ; U-234 ; 24 ; 4
683.9 ; 0.2 ; 0.16 ; 0.04 ; g ; U-234 ; 59 ; 22
685.1 ; 0.2 ; 0.15 ; 0.04 ; g ; U-234 ; 40 ; 8
692.6 ; 0.1 ; 1.25 ; 0.13 ; g ; U-234 ; 54 ; 16
699.03 ; 0.05 ; 3.6 ; 0.4 ; g ; U-234 ; 51 ; 15
705.9 ; 0.1 ; 2.29 ; 0.23 ; g ; U-234 ; 7 ; 2
708.3 ; 0.2 ; 0.023 ; 0.009 ; g ; U-234 ; 8 ; 2
711.5 ; 0.1 ; 0.156 ; 0.025 ; g ; U-234 ; -1 ; 6
713.7 ; 0.1 ; 0.146 ; 0.025 ; g ; U-234 ; 52 ; 14
716.5 ; 0.2 ; 0.031 ; 0.009 ; g ; U-234 ; 62 ; 23
727.8 ; 0.2 ; 0.114 ; 0.015 ; g ; U-234 ; 15 ; 3
730.9 ; 0.2 ; 0.63 ; 0.10 ; g ; U-234 ; 49 ; 11
733.39 ; 0.05 ; 7.0 ; 0.8 ; g ; U-234 ; 50 ; 13
738.0 ; 0.1 ; 1.16 ; 0.13 ; g ; U-234 ; 54 ; 14
742.813 ; 0.005 ; 2.08 ; 0.21 ; g ; U-234 ; 5 ; 1
745.9 ; 0.1 ; 0.32 ; 0.05 ; g ; U-234 ; 49 ; 10
748.1 ; 0.3 ; 0.104 ; 0.023 ; g ; U-234 ; 52 ; 13
755.0 ; 0.1 ; 1.23 ; 0.13 ; g ; U-234 ; 51 ; 12
758.9 ; 0.1 ; 0.25 ; 0.03 ; g ; U-234 ; 56 ; 15
761.0 ; 0.2 ; 0.073 ; 0.022 ; g ; U-234 ; 50 ; 11
764.8 ; 0.2 ; 0.20 ; 0.05 ; g ; U-234 ; 28 ; 4
766.4 ; 0.2 ; 0.26 ; 0.05 ; g ; U-234 ; 6 ; 1
769.1 ; 0.1 ; 0.187 ; 0.020 ; g ; U-234 ; 58 ; 15
772.4 ; 0.2 ; 0.073 ; 0.022 ; g ; U-234 ; 54 ; 13
778.6 ; 0.2 ; 0.046 ; 0.010 ; g ; U-234 ; -1 ; 7
780.4 ; 0.2 ; 0.90 ; 0.09 ; g ; U-234 ; 30 ; 4
783.4 ; 0.1 ; 0.30 ; 0.04 ; g ; U-234 ; 9 ; 2
786.272 ; 0.022 ; 1.21 ; 0.13 ; g ; U-234 ; 5 ; 0
792.8 ; 0.3 ; 0.045 ; 0.011 ; g ; U-234 ; 54 ; 12
794.9 ; 0.2 ; 0.68 ; 0.11 ; g ; U-234 ; 18 ; 3
796.1 ; 0.1 ; 2.6 ; 0.3 ; g ; U-234 ; 51 ; 9
802.3 ; 0.2 ; 0.031 ; 0.009 ; g ; U-234 ; 55 ; 12
804.1 ; 0.1 ; 0.62 ; 0.22 ; g ; U-234 ; 10 ; 2
805.80 ; 0.05 ; 2.5 ; 0.3 ; g ; U-234 ; 7 ; 1
808.4 ; 0.3 ; 0.036 ; 0.011 ; g ; U-234 ; 8 ; 1
811.5 ; 0.1 ; 0.125 ; 0.015 ; g ; U-234 ; 53 ; 9
814.2 ; 0.1 ; 0.31 ; 0.04 ; g ; U-234 ; 56 ; 12
819.2 ; 0.1 ; 1.9 ; 0.2 ; g ; U-234 ; 11 ; 2
824.2 ; 0.2 ; 1.25 ; 0.15 ; g ; U-234 ; -1 ; 8
825.1 ; 0.2 ; 1.9 ; 0.2 ; g ; U-234 ; 12 ; 2
829.3 ; 0.2 ; 0.36 ; 0.11 ; g ; U-234 ; 20 ; 3
831.5 ; 0.1 ; 4.2 ; 0.5 ; g ; U-234 ; 22 ; 3
839.5 ; 0.1 ; 0.031 ; 0.008 ; g ; U-234 ; 75 ; 28
844.1 ; 0.1 ; 0.43 ; 0.05 ; g ; U-234 ; 49 ; 7
846.1 ; 0.2 ; 0.052 ; 0.012 ; g ; U-234 ; -1 ; 9
848.9 ; 0.2 ; 0.027 ; 0.008 ; g ; U-234 ; 59 ; 11
851.8 ; 0.1 ; 0.073 ; 0.022 ; g ; U-234 ; 8 ; 0
857.7 ; 0.2 ; 0.036 ; 0.008 ; g ; U-234 ; 57 ; 9
863.2 ; 0.2 ; 0.073 ; 0.022 ; g ; U-234 ; 59 ; 10
869.7 ; 0.1 ; 0.20 ; 0.03 ; g ; U-234 ; 77 ; 29
874.0 ; 0.3 ; 0.036 ; 0.008 ; g ; U-234 ; 50 ; 7
876.0 ; 0.1 ; 2.55 ; 0.23 ; g ; U-234 ; 24 ; 3
880.52 ; 0.04 ; 10.5 ; 1.0 ; g ; U-234 ;  ; 
883.24 ; 0.04 ; 9.7 ; 1.1 ; g ; U-234 ; 9 ; 1
890.1 ; 0.4 ; 0.027 ; 0.008 ; g ; U-234 ; 66 ; 16
898.67 ; 0.05 ; 3.3 ; 0.4 ; g ; U-234 ; 25 ; 3
904.2 ; 0.1 ; 0.34 ; 0.04 ; g ; U-234 ; 10 ; 1
916.5 ; 0.2 ; 0.024 ; 0.007 ; g ; U-234 ; 65 ; 15
918.4 ; 0.1 ; 0.100 ; 0.014 ; g ; U-234 ; 26 ; 3
920.5 ; 0.2 ; 0.029 ; 0.008 ; g ; U-234 ; -1 ; 10
925.0 ; 0.1 ; 7.9 ; 0.9 ; g ; U-234 ; 12 ; 1
926.0 ; 0.2 ; 1.8 ; 1.3 ; g ; U-234 ; 16 ; 2
926.7 ; 0.1 ; 7.3 ; 1.2 ; g ; U-234 ; 9 ; 0
935.8 ; 0.2 ; 0.067 ; 0.010 ; g ; U-234 ; 66 ; 15
942.0 ; 0.3 ; 0.046 ; 0.009 ; g ; U-234 ; 17 ; 2
946.00 ; 0.03 ; 13.5 ; 1.5 ; g ; U-234 ; 13 ; 1
947.7 ; 0.2 ; 1.63 ; 0.21 ; g ; U-234 ; 18 ; 2
952.7 ; 0.1 ; 0.083 ; 0.013 ; g ; U-234 ; 19 ; 2
960.0 ; 0.1 ; 0.073 ; 0.013 ; g ; U-234 ; 59 ; 8
965.8 ; 0.1 ; 0.48 ; 0.06 ; g ; U-234 ; 28 ; 3
975.1 ; 0.1 ; 0.027 ; 0.008 ; g ; U-234 ; 73 ; 18
978.2 ; 0.3 ; 0.090 ; 0.023 ; g ; U-234 ; 29 ; 3
980.3 ; 0.1 ; 4.47 ;  ; g ; U-234 ;  ; 
981.6 ; 0.3 ; 0.73 ; 0.22 ; g ; U-234 ; 30 ; 3
984.2 ; 0.1 ; 1.63 ; 0.21 ; g ; U-234 ; 22 ; 2
989.5 ; 0.1 ; 0.104 ; 0.014 ; g ; U-234 ; 63 ; 9
992.0 ; 0.2 ; 0.083 ; 0.022 ; g ; U-234 ; -1 ; 11
994.6 ; 0.3 ; 0.062 ; 0.022 ; g ; U-234 ; 60 ; 7
997.7 ; 0.3 ; 0.046 ; 0.012 ; g ; U-234 ; 73 ; 16
1009.9 ; 0.3 ; 0.067 ; 0.012 ; g ; U-234 ; 71 ; 15
1019.5 ; 0.4 ; 0.027 ; 0.008 ; g ; U-234 ; 76 ; 19
1021.8 ; 0.2 ; 0.15 ; 0.04 ; g ; U-234 ; 23 ; 2
