Nuclide ; Ga-66 
Element ; Gallium
Z ; 31
Daughter(s) ; (B+, EC) ; Zn-66 ; 100
Q+ ; 5175
Half-life (h) ; 9.49 ; 0.07
Half-life (s) ; 34.16E3 ; 0.25E3
Decay constant (1/s) ; 20.29E-6 ; 0.15E-6
Specific activity (Bq/g) ; 185.1E15 ; 1.4E15
Reference ; LBNL - 2003
Emissions (150 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1534.60 ; 0.04 ; 0.0057 ; 0.0016 ; g ; Zn-66 ; 30 ; 10
1554.62 ; 0.03 ; 0.0183 ; 0.0018 ; g ; Zn-66 ; 12 ; 2
1559.627 ; 0.010 ; 0.0219 ; 0.0023 ; g ; Zn-66 ; 13 ; 2
1577.308 ; 0.020 ; 0.0040 ; 0.0007 ; g ; Zn-66 ; 28 ; 9
1634.46 ; 0.07 ; 0.0035 ; 0.0006 ; g ; Zn-66 ; 14 ; 2
1703.59 ; 0.05 ; 0.0054 ; 0.0019 ; g ; Zn-66 ; 16 ; 2
1713.602 ; 0.012 ; 0.0243 ; 0.0023 ; g ; Zn-66 ; 23 ; 3
1740.904 ; 0.016 ; 0.029 ; 0.004 ; g ; Zn-66 ; 4 ; 1
1787.44 ; 0.09 ; 0.0089 ; 0.0010 ; g ; Zn-66 ; 5 ; 1
1797.94 ; 0.09 ; 0.0019 ; 0.0005 ; g ; Zn-66 ; 17 ; 2
1868.105 ; 0.020 ; 0.0027 ; 0.0006 ; g ; Zn-66 ; 28 ; 6
1872.740 ; 0.006 ; 0.0229 ; 0.0024 ; g ; Zn-66 ; 2 ; 0
1898.823 ; 0.008 ; 0.39 ; 0.03 ; g ; Zn-66 ; 6 ; 1
1918.329 ; 0.005 ; 1.99 ; 0.16 ; g ; Zn-66 ; 20 ; 2
1927.96 ; 0.04 ; 0.0022 ; 0.0008 ; g ; Zn-66 ; 30 ; 6
2009.628 ; 0.016 ; 0.0031 ; 0.0007 ; g ; Zn-66 ; 22 ; 2
2026.016 ; 0.025 ; 0.0026 ; 0.0006 ; g ; Zn-66 ; 28 ; 4
2065.778 ; 0.007 ; 0.031 ; 0.003 ; g ; Zn-66 ; 7 ; 1
2085.86 ; 0.04 ; 0.0021 ; 0.0015 ; g ; Zn-66 ; 30 ; 4
2088.985 ; 0.013 ; 0.011 ; 0.003 ; g ; Zn-66 ; 25 ; 3
2173.319 ; 0.015 ; 0.084 ; 0.008 ; g ; Zn-66 ; 8 ; 1
2189.616 ; 0.006 ; 5.3 ; 0.4 ; g ; Zn-66 ; 9 ; 1
2213.181 ; 0.009 ; 0.131 ; 0.012 ; g ; Zn-66 ; 23 ; 2
2265.84 ; 0.24 ; 0.0014 ; 0.0005 ; g ; Zn-66 ; 26 ; 3
2292.171 ; 0.013 ; 0.0170 ; 0.0018 ; g ; Zn-66 ; 10 ; 1
2341.673 ; 0.011 ; 0.0032 ; 0.0007 ; g ; Zn-66 ; 11 ; 1
2393.129 ; 0.007 ; 0.23 ; 0.02 ; g ; Zn-66 ; 13 ; 1
2422.525 ; 0.007 ; 1.88 ; 0.15 ; g ; Zn-66 ; 24 ; 2
2433.807 ; 0.018 ; 0.0074 ; 0.0009 ; g ; Zn-66 ; 28 ; 3
2467.97 ; 0.07 ; 0.0084 ; 0.0010 ; g ; Zn-66 ; 14 ; 1
2492.42 ; 0.03 ; 0.0222 ; 0.0023 ; g ; Zn-66 ; 15 ; 1
2537.09 ; 0.05 ; 0.0051 ; 0.0012 ; g ; Zn-66 ; 16 ; 1
2588.553 ; 0.013 ; 0.0263 ; 0.0026 ; g ; Zn-66 ; 25 ; 2
2631.44 ; 0.09 ; 0.0029 ; 0.0011 ; g ; Zn-66 ; 17 ; 1
2698.92 ; 0.05 ; 0.0037 ; 0.0007 ; g ; Zn-66 ; 18 ; 1
2713.73 ; 0.05 ; 0.0062 ; 0.0019 ; g ; Zn-66 ; 19 ; 1
2751.835 ; 0.005 ; 22.7 ; 1.8 ; g ; Zn-66 ; 20 ; 1
2780.095 ; 0.016 ; 0.123 ; 0.010 ; g ; Zn-66 ; 4 ; 0
2785.7 ; 0.3 ; 0.0030 ; 0.0006 ; g ; Zn-66 ; 21 ; 1
2802.8 ; 0.5 ; 0.0015 ; 0.0004 ; g ; Zn-66 ; 27 ; 2
2843.130 ; 0.016 ; 0.0017 ; 0.0004 ; g ; Zn-66 ; 22 ; 1
2933.358 ; 0.009 ; 0.213 ; 0.017 ; g ; Zn-66 ; 28 ; 2
2977.08 ; 0.04 ; 0.023 ; 0.003 ; g ; Zn-66 ; 29 ; 2
2993.21 ; 0.03 ; 0.031 ; 0.004 ; g ; Zn-66 ; 30 ; 2
3046.684 ; 0.009 ; 0.057 ; 0.005 ; g ; Zn-66 ; 23 ; 1
3085.4 ; 0.4 ; 0.0020 ; 0.0005 ; g ; Zn-66 ; 31 ; 2
3212.499 ; 0.019 ; 0.0019 ; 0.0004 ; g ; Zn-66 ; 8 ; 0
3228.800 ; 0.006 ; 1.51 ; 0.12 ; g ; Zn-66 ; 9 ; 0
3256.021 ; 0.009 ; 0.094 ; 0.008 ; g ; Zn-66 ; 24 ; 1
3331.351 ; 0.014 ; 0.0023 ; 0.0030 ; g ; Zn-66 ; 10 ; 0
3380.850 ; 0.006 ; 1.46 ; 0.12 ; g ; Zn-66 ; 11 ; 0
3422.040 ; 0.008 ; 0.86 ; 0.07 ; g ; Zn-66 ; 25 ; 1
3432.309 ; 0.007 ; 0.288 ; 0.024 ; g ; Zn-66 ; 13 ; 0
3724.8 ; 1.0 ; 0.0024 ; 0.0004 ; g ; Zn-66 ; -1 ; 4
3738.10 ; 0.05 ; 0.0138 ; 0.0013 ; g ; Zn-66 ; 18 ; 0
3766.850 ; 0.009 ; 0.149 ; 0.013 ; g ; Zn-66 ; 28 ; 1
3791.004 ; 0.008 ; 1.09 ; 0.09 ; g ; Zn-66 ; 20 ; 0
3806.3 ; 1.0 ; 0.0024 ; 0.0004 ; g ; Zn-66 ; -1 ; 3
3810.59 ; 0.05 ; 0.0092 ; 0.0011 ; g ; Zn-66 ; 29 ; 1
3827.5 ; 0.8 ; 0.0069 ; 0.0010 ; g ; Zn-66 ; -1 ; 2
4085.853 ; 0.009 ; 1.27 ; 0.10 ; g ; Zn-66 ; 23 ; 0
4295.187 ; 0.010 ; 3.8 ; 0.3 ; g ; Zn-66 ; 24 ; 0
4461.202 ; 0.009 ; 0.84 ; 0.07 ; g ; Zn-66 ; 25 ; 0
4806.007 ; 0.009 ; 1.86 ; 0.15 ; g ; Zn-66 ; 28 ; 0
4865.87 ; 0.04 ; 0.0028 ; 0.0003 ; g ; Zn-66 ; 30 ; 0
5005.6 ; 0.3 ; 0.00124 ; 0.00018 ; g ; Zn-66 ; 32 ; 0
==========================================================================================================
