Nuclide ; Ra-226 D
Element ; Radium
Z ; 88
Daughter(s) ; (alpha) ; Rn-222 ; 100
Qalpha ; 4870.62
In equilibrium with ; Rn-222 ; Rn-218 ; At-218 ; Po-218 ; Pb-214 ; Bi-214 ; Po-214 ; Po-210 ; Bi-210 ; Pb-210 ; Tl-210 ; Tl-206 ; Hg-206
Half-life (a) ; 1.600E3 ; 0.007E3
Half-life (s) ; 50.49E9 ; 0.22E9
Decay constant (1/s) ; 13.73E-12 ; 0.06E-12
Specific activity (Bq/g) ; 36.58E9 ; 0.16E9
Reference ; CEA/LNE-LNHB - 2008
Emissions (294 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
839.04 ; 0.09 ; 0.587 ; 0.008 ; g ; Bi-214* ;  ; 
847.16 ; 0.11 ; 0.016 ; 0.006 ; g ; Po-214* ;  ; 
860 ; 30 ; 0.00145 ; 0.00042 ; g ; Pb-210* ;  ; 
873.07 ; 0.19 ; 0.019 ; 0.003 ; g ; Po-214* ;  ; 
878.03 ; 0.12 ; 0.0118 ; 0.0027 ; g ; Po-214* ;  ; 
904.29 ; 0.10 ; 0.066 ; 0.008 ; g ; Po-214* ;  ; 
915.74 ; 0.15 ; 0.023 ; 0.005 ; g ; Po-214* ;  ; 
917.8 ; 0.3 ; 0.005 ; 0.003 ; g ; Po-214* ;  ; 
930.2 ; 0.2 ; 0.043 ; 0.008 ; g ; Po-214* ;  ; 
934.061 ; 0.012 ; 3.10 ; 0.01 ; g ; Po-214* ;  ; 
939.6 ; 0.5 ; 0.016 ; 0.004 ; g ; Po-214* ;  ; 
943.34 ; 0.12 ; 0.017 ; 0.003 ; g ; Po-214* ;  ; 
949.8 ; 0.5 ; 0.0055 ; 0.0023 ; g ; Po-214* ;  ; 
952.2 ; 0.8 ; 0.0059 ; 0.0023 ; g ; Po-214* ;  ; 
961.61 ; 0.17 ; 0.0101 ; 0.0014 ; g ; Po-214* ;  ; 
964.08 ; 0.03 ; 0.363 ; 0.012 ; g ; Po-214* ;  ; 
976.18 ; 0.12 ; 0.0151 ; 0.0021 ; g ; Po-214* ;  ; 
991.46 ; 0.19 ; 0.011 ; 0.003 ; g ; Po-214* ;  ; 
1013.8 ; 0.2 ; 0.0087 ; 0.0019 ; g ; Po-214* ;  ; 
1021.0 ; 0.5 ; 0.016 ; 0.003 ; g ; Po-214* ;  ; 
1032.37 ; 0.08 ; 0.061 ; 0.004 ; g ; Po-214* ;  ; 
1038.0 ; 0.3 ; 0.0086 ; 0.0015 ; g ; Po-214* ;  ; 
1045.6 ; 0.2 ; 0.023 ; 0.003 ; g ; Po-214* ;  ; 
1051.96 ; 0.03 ; 0.324 ; 0.008 ; g ; Po-214* ;  ; 
1067.2 ; 0.3 ; 0.024 ; 0.007 ; g ; Po-214* ;  ; 
1069.96 ; 0.08 ; 0.271 ; 0.010 ; g ; Po-214* ;  ; 
1070 ; 20 ; 0.0025 ; 0.0010 ; g ; Pb-210* ;  ; 
1103.64 ; 0.19 ; 0.106 ; 0.015 ; g ; Po-214* ;  ; 
1104.79 ; 0.19 ; 0.073 ; 0.014 ; g ; Po-214* ;  ; 
1110 ; 20 ; 0.00145 ; 0.00042 ; g ; Pb-210* ;  ; 
1118.9 ; 0.5 ; 0.010 ; 0.004 ; g ; Po-214* ;  ; 
1120.287 ; 0.010 ; 14.91 ; 0.03 ; g ; Po-214* ;  ; 
1130.29 ; 0.19 ; 0.036 ; 0.003 ; g ; Po-214* ;  ; 
1133.66 ; 0.03 ; 0.254 ; 0.008 ; g ; Po-214* ;  ; 
1155.19 ; 0.02 ; 1.635 ; 0.007 ; g ; Po-214* ;  ; 
1167.3 ; 0.2 ; 0.0123 ; 0.0017 ; g ; Po-214* ;  ; 
1172.98 ; 0.10 ; 0.055 ; 0.007 ; g ; Po-214* ;  ; 
1207.68 ; 0.03 ; 0.454 ; 0.012 ; g ; Po-214* ;  ; 
1210 ; 20 ; 0.0035 ; 0.0008 ; g ; Pb-210* ;  ; 
1226.7 ; 0.3 ; 0.018 ; 0.008 ; g ; Po-214* ;  ; 
1230.6 ; 0.4 ; 0.007 ; 0.005 ; g ; Po-214* ;  ; 
1238.111 ; 0.012 ; 5.831 ; 0.014 ; g ; Po-214* ;  ; 
1280.96 ; 0.02 ; 1.435 ; 0.006 ; g ; Po-214* ;  ; 
1284 ; 1 ; 0.013 ; 0.006 ; g ; Po-214* ;  ; 
1303.76 ; 0.08 ; 0.105 ; 0.005 ; g ; Po-214* ;  ; 
1310 ; 20 ; 0.0044 ; 0.0010 ; g ; Pb-210* ;  ; 
1316.96 ; 0.15 ; 0.077 ; 0.007 ; g ; Po-214* ;  ; 
1330.0 ; 0.2 ; 0.0120 ; 0.0014 ; g ; Po-214* ;  ; 
1341.49 ; 0.16 ; 0.0214 ; 0.0027 ; g ; Po-214* ;  ; 
1351 ; 1 ; 0.0042 ; 0.0011 ; g ; Po-214* ;  ; 
